interaction_id,user_id,item_id,item_type,action_type,action_weight,unique_item_id
36234,1104,102,tour,favorite,4,tour_102
36235,218,34,hotel,favorite,4,hotel_34
36236,1794,71,hotel,click,3,hotel_71
36237,286,46,hotel,favorite,4,hotel_46
36238,683,73,tour,click,3,tour_73
36239,1680,10,attraction,view,2,attraction_10
36240,268,94,tour,view,2,tour_94
36241,595,99,tour,click,3,tour_99
36242,1131,95,tour,book,5,tour_95
36243,878,96,hotel,book,5,hotel_96
36244,761,30,tour,view,2,tour_30
36245,1751,74,tour,view,2,tour_74
36246,1334,81,tour,view,2,tour_81
36247,1074,77,tour,favorite,4,tour_77
36248,433,64,tour,favorite,4,tour_64
36249,256,95,tour,click,3,tour_95
36250,1582,55,tour,click,3,tour_55
36251,1218,35,tour,view,2,tour_35
36252,1849,88,tour,view,2,tour_88
36253,1064,115,tour,book,5,tour_115
36254,1672,111,attraction,favorite,4,attraction_111
36255,1833,30,hotel,book,5,hotel_30
36256,1229,124,restaurant,view,2,restaurant_124
36257,1422,47,tour,view,2,tour_47
36258,1955,81,tour,favorite,4,tour_81
36259,180,128,hotel,click,3,hotel_128
36260,716,38,tour,favorite,4,tour_38
36261,387,98,tour,click,3,tour_98
36262,1697,76,tour,book,5,tour_76
36263,957,32,hotel,click,3,hotel_32
36264,1240,18,tour,book,5,tour_18
36265,1286,35,restaurant,book,5,restaurant_35
36266,1439,109,tour,view,2,tour_109
36267,1739,61,tour,book,5,tour_61
36268,1789,30,tour,view,2,tour_30
36269,701,63,tour,favorite,4,tour_63
36270,984,8,tour,view,2,tour_8
36271,720,13,hotel,view,2,hotel_13
36272,731,96,tour,book,5,tour_96
36273,700,170,attraction,book,5,attraction_170
36274,1432,10,hotel,view,2,hotel_10
36275,978,141,attraction,favorite,4,attraction_141
36276,942,36,tour,click,3,tour_36
36277,834,23,tour,view,2,tour_23
36278,1441,46,attraction,view,2,attraction_46
36279,142,21,tour,book,5,tour_21
36280,514,116,tour,click,3,tour_116
36281,842,46,attraction,view,2,attraction_46
36282,1539,103,tour,view,2,tour_103
36283,464,36,hotel,favorite,4,hotel_36
36284,634,8,hotel,view,2,hotel_8
36285,275,97,restaurant,view,2,restaurant_97
36286,1722,65,tour,view,2,tour_65
36287,1294,50,tour,view,2,tour_50
36288,1992,100,tour,book,5,tour_100
36289,248,97,restaurant,book,5,restaurant_97
36290,220,128,attraction,view,2,attraction_128
36291,1780,61,hotel,view,2,hotel_61
36292,556,71,hotel,click,3,hotel_71
36293,1689,20,tour,view,2,tour_20
36294,385,14,restaurant,view,2,restaurant_14
36295,1534,64,hotel,click,3,hotel_64
36296,1022,80,hotel,favorite,4,hotel_80
36297,1713,18,tour,view,2,tour_18
36298,1334,74,tour,view,2,tour_74
36299,195,147,attraction,click,3,attraction_147
36300,1644,34,hotel,view,2,hotel_34
36301,918,77,attraction,book,5,attraction_77
36302,1342,33,restaurant,click,3,restaurant_33
36303,1233,40,restaurant,book,5,restaurant_40
36304,1492,75,attraction,view,2,attraction_75
36305,1590,82,attraction,book,5,attraction_82
36306,423,98,tour,favorite,4,tour_98
36307,956,50,hotel,favorite,4,hotel_50
36308,1885,98,hotel,favorite,4,hotel_98
36309,1529,85,tour,click,3,tour_85
36310,732,126,attraction,book,5,attraction_126
36311,1313,148,attraction,favorite,4,attraction_148
36312,590,48,restaurant,view,2,restaurant_48
36313,835,134,hotel,click,3,hotel_134
36314,1103,41,tour,favorite,4,tour_41
36315,1772,134,hotel,view,2,hotel_134
36316,1411,34,attraction,view,2,attraction_34
36317,899,102,hotel,click,3,hotel_102
36318,1771,38,tour,favorite,4,tour_38
36319,204,49,hotel,view,2,hotel_49
36320,1459,25,hotel,favorite,4,hotel_25
36321,1561,91,tour,click,3,tour_91
36322,1279,61,hotel,book,5,hotel_61
36323,635,73,attraction,click,3,attraction_73
36324,934,61,tour,favorite,4,tour_61
36325,616,133,attraction,book,5,attraction_133
36326,535,63,tour,click,3,tour_63
36327,967,98,tour,view,2,tour_98
36328,275,108,restaurant,click,3,restaurant_108
36329,5,20,hotel,click,3,hotel_20
36330,320,51,restaurant,view,2,restaurant_51
36331,1689,61,tour,click,3,tour_61
36332,1116,93,restaurant,book,5,restaurant_93
36333,1201,1,attraction,click,3,attraction_1
36334,861,82,hotel,click,3,hotel_82
36335,43,101,hotel,view,2,hotel_101
36336,746,10,tour,view,2,tour_10
36337,1587,103,tour,click,3,tour_103
36338,1986,116,restaurant,book,5,restaurant_116
36339,196,51,hotel,click,3,hotel_51
36340,1018,173,attraction,view,2,attraction_173
36341,170,58,tour,click,3,tour_58
36342,1489,90,hotel,click,3,hotel_90
36343,178,109,tour,click,3,tour_109
36344,820,117,attraction,click,3,attraction_117
36345,1193,45,tour,view,2,tour_45
36346,221,136,hotel,view,2,hotel_136
36347,1893,53,restaurant,click,3,restaurant_53
36348,650,82,hotel,favorite,4,hotel_82
36349,1971,35,tour,favorite,4,tour_35
36350,319,29,hotel,view,2,hotel_29
36351,1714,37,tour,view,2,tour_37
36352,288,11,restaurant,click,3,restaurant_11
36353,543,2,tour,click,3,tour_2
36354,128,113,tour,view,2,tour_113
36355,299,65,tour,book,5,tour_65
36356,992,45,tour,book,5,tour_45
36357,1212,30,hotel,book,5,hotel_30
36358,1975,122,tour,click,3,tour_122
36359,1772,80,hotel,view,2,hotel_80
36360,350,120,restaurant,view,2,restaurant_120
36361,1588,103,hotel,book,5,hotel_103
36362,1643,123,hotel,click,3,hotel_123
36363,1119,75,tour,click,3,tour_75
36364,341,54,hotel,view,2,hotel_54
36365,1975,89,tour,view,2,tour_89
36366,1171,33,tour,favorite,4,tour_33
36367,87,90,tour,view,2,tour_90
36368,1818,70,tour,click,3,tour_70
36369,1506,77,tour,view,2,tour_77
36370,1926,46,attraction,view,2,attraction_46
36371,910,20,attraction,favorite,4,attraction_20
36372,445,80,hotel,view,2,hotel_80
36373,854,13,tour,view,2,tour_13
36374,667,76,hotel,favorite,4,hotel_76
36375,1128,7,restaurant,favorite,4,restaurant_7
36376,693,90,hotel,click,3,hotel_90
36377,1695,117,tour,view,2,tour_117
36378,1751,75,tour,book,5,tour_75
36379,1014,46,hotel,favorite,4,hotel_46
36380,1207,25,hotel,book,5,hotel_25
36381,613,49,tour,click,3,tour_49
36382,633,39,tour,book,5,tour_39
36383,1442,61,hotel,favorite,4,hotel_61
36384,489,50,hotel,book,5,hotel_50
36385,700,78,tour,click,3,tour_78
36386,449,113,tour,click,3,tour_113
36387,1293,127,restaurant,view,2,restaurant_127
36388,1482,109,hotel,click,3,hotel_109
36389,1112,136,hotel,favorite,4,hotel_136
36390,1624,27,tour,click,3,tour_27
36391,1636,90,tour,favorite,4,tour_90
36392,1082,102,tour,view,2,tour_102
36393,290,11,tour,favorite,4,tour_11
36394,1636,6,tour,view,2,tour_6
36395,255,85,tour,click,3,tour_85
36396,361,30,hotel,click,3,hotel_30
36397,242,71,tour,click,3,tour_71
36398,716,58,tour,favorite,4,tour_58
36399,921,63,restaurant,view,2,restaurant_63
36400,950,145,attraction,view,2,attraction_145
36401,781,40,tour,view,2,tour_40
36402,89,101,hotel,view,2,hotel_101
36403,700,70,tour,click,3,tour_70
36404,223,10,attraction,view,2,attraction_10
36405,1892,124,tour,view,2,tour_124
36406,1598,156,attraction,click,3,attraction_156
36407,829,76,hotel,click,3,hotel_76
36408,1682,99,tour,favorite,4,tour_99
36409,267,160,attraction,book,5,attraction_160
36410,1683,23,restaurant,click,3,restaurant_23
36411,804,56,tour,book,5,tour_56
36412,161,86,tour,book,5,tour_86
36413,1257,133,attraction,favorite,4,attraction_133
36414,489,71,hotel,click,3,hotel_71
36415,362,41,tour,book,5,tour_41
36416,1158,133,attraction,click,3,attraction_133
36417,1104,103,tour,click,3,tour_103
36418,805,67,hotel,click,3,hotel_67
36419,672,82,attraction,book,5,attraction_82
36420,124,102,restaurant,view,2,restaurant_102
36421,505,119,hotel,view,2,hotel_119
36422,1977,126,attraction,click,3,attraction_126
36423,1239,39,restaurant,click,3,restaurant_39
36424,454,111,attraction,view,2,attraction_111
36425,622,105,hotel,book,5,hotel_105
36426,1811,89,tour,book,5,tour_89
36427,598,70,hotel,click,3,hotel_70
36428,83,102,hotel,favorite,4,hotel_102
36429,705,63,tour,book,5,tour_63
36430,1688,134,hotel,book,5,hotel_134
36431,744,17,tour,book,5,tour_17
36432,1839,148,attraction,favorite,4,attraction_148
36433,697,46,hotel,view,2,hotel_46
36434,1164,8,hotel,view,2,hotel_8
36435,1677,90,hotel,click,3,hotel_90
36436,151,101,attraction,book,5,attraction_101
36437,360,118,tour,book,5,tour_118
36438,1137,44,hotel,click,3,hotel_44
36439,914,45,restaurant,view,2,restaurant_45
36440,421,123,tour,click,3,tour_123
36441,577,89,attraction,view,2,attraction_89
36442,558,56,restaurant,click,3,restaurant_56
36443,1365,81,tour,view,2,tour_81
36444,181,64,hotel,book,5,hotel_64
36445,1422,13,tour,view,2,tour_13
36446,665,134,hotel,book,5,hotel_134
36447,1719,128,attraction,favorite,4,attraction_128
36448,1944,145,attraction,book,5,attraction_145
36449,632,64,hotel,favorite,4,hotel_64
36450,959,50,restaurant,click,3,restaurant_50
36451,430,67,hotel,book,5,hotel_67
36452,1445,69,tour,view,2,tour_69
36453,49,8,hotel,click,3,hotel_8
36454,353,23,tour,favorite,4,tour_23
36455,656,49,hotel,favorite,4,hotel_49
36456,1602,131,hotel,view,2,hotel_131
36457,198,70,hotel,book,5,hotel_70
36458,1645,27,tour,click,3,tour_27
36459,1737,42,hotel,view,2,hotel_42
36460,282,34,hotel,view,2,hotel_34
36461,145,62,tour,favorite,4,tour_62
36462,1989,140,attraction,click,3,attraction_140
36463,643,68,attraction,view,2,attraction_68
36464,1287,19,tour,click,3,tour_19
36465,320,2,attraction,favorite,4,attraction_2
36466,17,88,tour,favorite,4,tour_88
36467,728,89,attraction,favorite,4,attraction_89
36468,650,94,hotel,click,3,hotel_94
36469,557,78,tour,view,2,tour_78
36470,1466,96,tour,click,3,tour_96
36471,629,135,attraction,view,2,attraction_135
36472,909,103,hotel,view,2,hotel_103
36473,892,15,restaurant,view,2,restaurant_15
36474,817,71,tour,favorite,4,tour_71
36475,1986,19,restaurant,book,5,restaurant_19
36476,1376,123,tour,favorite,4,tour_123
36477,483,44,tour,book,5,tour_44
36478,1313,36,tour,click,3,tour_36
36479,1898,87,restaurant,view,2,restaurant_87
36480,1937,78,attraction,book,5,attraction_78
36481,1270,86,tour,click,3,tour_86
36482,1319,54,tour,view,2,tour_54
36483,1219,103,tour,click,3,tour_103
36484,408,27,tour,click,3,tour_27
36485,520,46,tour,book,5,tour_46
36486,551,94,restaurant,book,5,restaurant_94
36487,732,94,tour,favorite,4,tour_94
36488,1941,107,tour,book,5,tour_107
36489,1447,63,hotel,click,3,hotel_63
36490,1045,44,tour,view,2,tour_44
36491,1906,9,tour,book,5,tour_9
36492,1447,101,hotel,favorite,4,hotel_101
36493,858,118,tour,view,2,tour_118
36494,1690,81,tour,view,2,tour_81
36495,12,102,hotel,view,2,hotel_102
36496,1328,75,hotel,view,2,hotel_75
36497,77,103,hotel,favorite,4,hotel_103
36498,212,115,tour,favorite,4,tour_115
36499,1775,90,hotel,view,2,hotel_90
36500,1875,48,tour,click,3,tour_48
36501,367,97,hotel,view,2,hotel_97
36502,1221,120,attraction,favorite,4,attraction_120
36503,1624,19,tour,view,2,tour_19
36504,448,9,tour,view,2,tour_9
36505,1348,18,tour,book,5,tour_18
36506,1946,82,hotel,favorite,4,hotel_82
36507,1294,66,restaurant,view,2,restaurant_66
36508,1133,61,hotel,view,2,hotel_61
36509,544,8,tour,favorite,4,tour_8
36510,47,120,attraction,click,3,attraction_120
36511,660,34,tour,click,3,tour_34
36512,854,90,attraction,click,3,attraction_90
36513,1125,15,tour,view,2,tour_15
36514,1240,5,tour,view,2,tour_5
36515,700,22,tour,view,2,tour_22
36516,1808,8,hotel,book,5,hotel_8
36517,1539,6,hotel,view,2,hotel_6
36518,614,61,hotel,view,2,hotel_61
36519,729,96,hotel,click,3,hotel_96
36520,1645,142,attraction,view,2,attraction_142
36521,1696,10,hotel,view,2,hotel_10
36522,1686,49,restaurant,click,3,restaurant_49
36523,1594,32,restaurant,book,5,restaurant_32
36524,1183,19,tour,click,3,tour_19
36525,1292,43,attraction,book,5,attraction_43
36526,620,2,tour,view,2,tour_2
36527,1750,101,hotel,favorite,4,hotel_101
36528,1864,75,hotel,view,2,hotel_75
36529,1999,55,tour,view,2,tour_55
36530,535,33,tour,book,5,tour_33
36531,638,25,tour,click,3,tour_25
36532,1881,39,tour,view,2,tour_39
36533,214,51,tour,favorite,4,tour_51
36534,1008,98,tour,click,3,tour_98
36535,378,6,restaurant,click,3,restaurant_6
36536,320,13,attraction,view,2,attraction_13
36537,1830,14,tour,favorite,4,tour_14
36538,175,76,hotel,book,5,hotel_76
36539,1144,96,hotel,view,2,hotel_96
36540,875,103,hotel,click,3,hotel_103
36541,1510,46,attraction,click,3,attraction_46
36542,1451,64,hotel,click,3,hotel_64
36543,1730,164,attraction,click,3,attraction_164
36544,1468,41,tour,view,2,tour_41
36545,1466,172,attraction,click,3,attraction_172
36546,750,59,tour,click,3,tour_59
36547,1409,103,tour,click,3,tour_103
36548,35,71,hotel,book,5,hotel_71
36549,1533,120,attraction,view,2,attraction_120
36550,1998,122,restaurant,click,3,restaurant_122
36551,820,30,tour,book,5,tour_30
36552,40,71,hotel,favorite,4,hotel_71
36553,1083,75,restaurant,click,3,restaurant_75
36554,1804,82,hotel,book,5,hotel_82
36555,1642,104,tour,book,5,tour_104
36556,167,35,tour,favorite,4,tour_35
36557,1048,39,tour,book,5,tour_39
36558,344,115,tour,view,2,tour_115
36559,1565,93,tour,view,2,tour_93
36560,808,143,attraction,click,3,attraction_143
36561,550,152,attraction,favorite,4,attraction_152
36562,1442,80,hotel,favorite,4,hotel_80
36563,636,51,restaurant,view,2,restaurant_51
36564,164,47,tour,book,5,tour_47
36565,1546,150,attraction,view,2,attraction_150
36566,827,31,restaurant,book,5,restaurant_31
36567,619,50,hotel,view,2,hotel_50
36568,1704,166,attraction,view,2,attraction_166
36569,350,80,hotel,click,3,hotel_80
36570,1412,92,tour,book,5,tour_92
36571,1712,47,tour,view,2,tour_47
36572,552,130,attraction,click,3,attraction_130
36573,1706,91,attraction,favorite,4,attraction_91
36574,1906,14,tour,favorite,4,tour_14
36575,1517,25,hotel,view,2,hotel_25
36576,1173,45,attraction,click,3,attraction_45
36577,118,78,tour,click,3,tour_78
36578,1821,32,tour,click,3,tour_32
36579,916,13,tour,book,5,tour_13
36580,312,41,attraction,view,2,attraction_41
36581,745,29,tour,view,2,tour_29
36582,264,125,attraction,favorite,4,attraction_125
36583,1498,35,tour,favorite,4,tour_35
36584,1231,109,tour,click,3,tour_109
36585,901,36,tour,view,2,tour_36
36586,1975,9,attraction,favorite,4,attraction_9
36587,980,123,hotel,view,2,hotel_123
36588,775,90,hotel,view,2,hotel_90
36589,1387,143,attraction,favorite,4,attraction_143
36590,1671,98,attraction,favorite,4,attraction_98
36591,502,67,hotel,click,3,hotel_67
36592,233,13,hotel,click,3,hotel_13
36593,965,122,tour,view,2,tour_122
36594,489,51,hotel,view,2,hotel_51
36595,869,71,hotel,click,3,hotel_71
36596,415,134,attraction,click,3,attraction_134
36597,1527,126,restaurant,click,3,restaurant_126
36598,1561,56,tour,click,3,tour_56
36599,1136,50,tour,view,2,tour_50
36600,1175,123,tour,book,5,tour_123
36601,1609,90,tour,book,5,tour_90
36602,1180,82,tour,click,3,tour_82
36603,842,35,restaurant,view,2,restaurant_35
36604,472,119,attraction,click,3,attraction_119
36605,1862,61,hotel,view,2,hotel_61
36606,1660,32,restaurant,view,2,restaurant_32
36607,1350,92,hotel,view,2,hotel_92
36608,885,51,hotel,click,3,hotel_51
36609,1935,16,tour,book,5,tour_16
36610,1036,50,hotel,book,5,hotel_50
36611,710,52,tour,click,3,tour_52
36612,1019,45,tour,book,5,tour_45
36613,968,125,tour,favorite,4,tour_125
36614,1695,28,tour,book,5,tour_28
36615,57,9,tour,view,2,tour_9
36616,486,100,hotel,favorite,4,hotel_100
36617,486,34,hotel,view,2,hotel_34
36618,237,128,hotel,book,5,hotel_128
36619,767,34,restaurant,view,2,restaurant_34
36620,1592,82,hotel,view,2,hotel_82
36621,617,136,hotel,book,5,hotel_136
36622,674,93,attraction,view,2,attraction_93
36623,186,73,attraction,book,5,attraction_73
36624,1066,102,hotel,view,2,hotel_102
36625,901,46,tour,click,3,tour_46
36626,1346,137,attraction,view,2,attraction_137
36627,1407,99,tour,favorite,4,tour_99
36628,611,124,attraction,view,2,attraction_124
36629,1518,13,hotel,click,3,hotel_13
36630,89,103,hotel,click,3,hotel_103
36631,1370,13,hotel,book,5,hotel_13
36632,288,2,tour,click,3,tour_2
36633,215,90,tour,view,2,tour_90
36634,1037,44,tour,view,2,tour_44
36635,519,119,tour,favorite,4,tour_119
36636,1322,124,tour,favorite,4,tour_124
36637,1992,36,tour,click,3,tour_36
36638,382,112,attraction,view,2,attraction_112
36639,585,46,hotel,view,2,hotel_46
36640,985,36,hotel,favorite,4,hotel_36
36641,1359,51,hotel,favorite,4,hotel_51
36642,147,40,tour,view,2,tour_40
36643,1636,73,tour,view,2,tour_73
36644,1777,54,tour,click,3,tour_54
36645,338,17,hotel,view,2,hotel_17
36646,1842,7,tour,view,2,tour_7
36647,1673,149,attraction,click,3,attraction_149
36648,258,156,attraction,click,3,attraction_156
36649,1840,25,hotel,favorite,4,hotel_25
36650,860,8,hotel,view,2,hotel_8
36651,1821,29,tour,favorite,4,tour_29
36652,1558,46,hotel,favorite,4,hotel_46
36653,1096,67,hotel,click,3,hotel_67
36654,944,11,attraction,favorite,4,attraction_11
36655,1384,94,hotel,click,3,hotel_94
36656,1636,89,tour,view,2,tour_89
36657,1587,95,tour,view,2,tour_95
36658,1003,103,hotel,book,5,hotel_103
36659,178,21,tour,click,3,tour_21
36660,162,44,restaurant,click,3,restaurant_44
36661,1348,19,tour,favorite,4,tour_19
36662,1225,86,tour,book,5,tour_86
36663,1001,125,tour,view,2,tour_125
36664,937,16,tour,click,3,tour_16
36665,571,122,attraction,favorite,4,attraction_122
36666,425,10,hotel,view,2,hotel_10
36667,984,35,tour,view,2,tour_35
36668,1840,61,hotel,view,2,hotel_61
36669,594,126,attraction,view,2,attraction_126
36670,1315,30,hotel,click,3,hotel_30
36671,903,168,attraction,favorite,4,attraction_168
36672,1504,36,hotel,favorite,4,hotel_36
36673,200,80,tour,favorite,4,tour_80
36674,163,22,tour,favorite,4,tour_22
36675,137,121,tour,click,3,tour_121
36676,1624,43,tour,click,3,tour_43
36677,1514,84,restaurant,click,3,restaurant_84
36678,599,14,tour,favorite,4,tour_14
36679,1893,105,tour,view,2,tour_105
36680,1852,64,hotel,book,5,hotel_64
36681,658,121,tour,view,2,tour_121
36682,603,166,attraction,view,2,attraction_166
36683,1805,20,restaurant,book,5,restaurant_20
36684,1163,11,tour,book,5,tour_11
36685,741,64,hotel,click,3,hotel_64
36686,721,40,tour,favorite,4,tour_40
36687,760,91,hotel,click,3,hotel_91
36688,1461,53,restaurant,favorite,4,restaurant_53
36689,1204,128,hotel,favorite,4,hotel_128
36690,1555,116,tour,view,2,tour_116
36691,51,35,tour,click,3,tour_35
36692,914,8,attraction,favorite,4,attraction_8
36693,1175,90,tour,click,3,tour_90
36694,1755,40,tour,favorite,4,tour_40
36695,1848,98,hotel,view,2,hotel_98
36696,935,20,hotel,book,5,hotel_20
36697,1055,53,tour,view,2,tour_53
36698,682,55,restaurant,click,3,restaurant_55
36699,1844,94,attraction,click,3,attraction_94
36700,12,76,hotel,click,3,hotel_76
36701,1275,97,hotel,click,3,hotel_97
36702,651,57,hotel,book,5,hotel_57
36703,211,8,hotel,click,3,hotel_8
36704,764,90,hotel,favorite,4,hotel_90
36705,993,107,restaurant,favorite,4,restaurant_107
36706,354,123,hotel,favorite,4,hotel_123
36707,983,61,tour,click,3,tour_61
36708,795,65,tour,click,3,tour_65
36709,1855,74,attraction,book,5,attraction_74
36710,1315,42,hotel,book,5,hotel_42
36711,66,25,tour,click,3,tour_25
36712,1893,119,hotel,view,2,hotel_119
36713,1749,92,tour,click,3,tour_92
36714,306,63,tour,favorite,4,tour_63
36715,184,108,tour,view,2,tour_108
36716,1501,104,tour,click,3,tour_104
36717,1365,19,tour,click,3,tour_19
36718,486,64,hotel,view,2,hotel_64
36719,1879,10,hotel,view,2,hotel_10
36720,1298,71,hotel,view,2,hotel_71
36721,739,90,hotel,book,5,hotel_90
36722,1245,105,tour,view,2,tour_105
36723,3,45,tour,view,2,tour_45
36724,1783,85,tour,view,2,tour_85
36725,974,75,hotel,book,5,hotel_75
36726,259,116,tour,click,3,tour_116
36727,1170,50,hotel,favorite,4,hotel_50
36728,1294,91,restaurant,book,5,restaurant_91
36729,1599,109,attraction,favorite,4,attraction_109
36730,865,103,hotel,view,2,hotel_103
36731,1503,61,hotel,view,2,hotel_61
36732,762,12,tour,click,3,tour_12
36733,12,20,hotel,view,2,hotel_20
36734,1158,106,attraction,click,3,attraction_106
36735,68,170,attraction,favorite,4,attraction_170
36736,838,100,hotel,view,2,hotel_100
36737,1434,80,hotel,view,2,hotel_80
36738,1496,49,hotel,click,3,hotel_49
36739,1233,79,restaurant,click,3,restaurant_79
36740,1898,25,tour,favorite,4,tour_25
36741,1257,69,restaurant,book,5,restaurant_69
36742,750,109,restaurant,click,3,restaurant_109
36743,786,20,hotel,favorite,4,hotel_20
36744,1281,69,tour,view,2,tour_69
36745,424,105,hotel,click,3,hotel_105
36746,792,64,hotel,click,3,hotel_64
36747,1818,75,restaurant,view,2,restaurant_75
36748,1083,118,attraction,view,2,attraction_118
36749,1692,12,tour,click,3,tour_12
36750,1953,60,restaurant,click,3,restaurant_60
36751,1394,37,tour,view,2,tour_37
36752,558,82,restaurant,click,3,restaurant_82
36753,537,163,attraction,favorite,4,attraction_163
36754,1065,125,tour,click,3,tour_125
36755,1559,82,hotel,click,3,hotel_82
36756,1402,37,tour,click,3,tour_37
36757,1524,24,tour,favorite,4,tour_24
36758,1081,132,hotel,book,5,hotel_132
36759,1219,51,tour,favorite,4,tour_51
36760,1991,143,attraction,view,2,attraction_143
36761,62,10,hotel,view,2,hotel_10
36762,1253,41,attraction,book,5,attraction_41
36763,1093,70,attraction,click,3,attraction_70
36764,652,36,hotel,book,5,hotel_36
36765,1729,10,restaurant,favorite,4,restaurant_10
36766,337,94,restaurant,favorite,4,restaurant_94
36767,542,11,tour,book,5,tour_11
36768,1349,61,hotel,view,2,hotel_61
36769,1482,101,hotel,favorite,4,hotel_101
36770,1606,30,hotel,book,5,hotel_30
36771,1988,140,attraction,favorite,4,attraction_140
36772,560,142,attraction,book,5,attraction_142
36773,1562,50,tour,favorite,4,tour_50
36774,1454,67,tour,view,2,tour_67
36775,1890,59,tour,book,5,tour_59
36776,161,124,tour,view,2,tour_124
36777,1331,62,hotel,view,2,hotel_62
36778,1616,121,attraction,favorite,4,attraction_121
36779,1825,77,attraction,favorite,4,attraction_77
36780,898,128,hotel,book,5,hotel_128
36781,80,157,attraction,view,2,attraction_157
36782,1623,128,hotel,click,3,hotel_128
36783,316,128,attraction,favorite,4,attraction_128
36784,1486,1,restaurant,view,2,restaurant_1
36785,549,30,hotel,click,3,hotel_30
36786,1380,19,tour,book,5,tour_19
36787,124,99,tour,favorite,4,tour_99
36788,412,80,attraction,book,5,attraction_80
36789,1218,142,attraction,view,2,attraction_142
36790,1804,80,hotel,book,5,hotel_80
36791,1554,85,tour,book,5,tour_85
36792,1233,64,tour,view,2,tour_64
36793,1140,76,hotel,view,2,hotel_76
36794,517,20,hotel,book,5,hotel_20
36795,1377,28,tour,favorite,4,tour_28
36796,105,92,hotel,click,3,hotel_92
36797,356,84,tour,click,3,tour_84
36798,361,25,hotel,book,5,hotel_25
36799,875,103,hotel,view,2,hotel_103
36800,1462,80,hotel,click,3,hotel_80
36801,235,136,hotel,click,3,hotel_136
36802,1556,123,hotel,click,3,hotel_123
36803,35,98,hotel,click,3,hotel_98
36804,488,90,hotel,favorite,4,hotel_90
36805,176,116,attraction,book,5,attraction_116
36806,1545,91,tour,favorite,4,tour_91
36807,1292,151,attraction,view,2,attraction_151
36808,653,49,hotel,book,5,hotel_49
36809,427,29,tour,book,5,tour_29
36810,1827,28,restaurant,favorite,4,restaurant_28
36811,1623,136,attraction,book,5,attraction_136
36812,1644,136,hotel,book,5,hotel_136
36813,55,50,hotel,click,3,hotel_50
36814,574,92,tour,favorite,4,tour_92
36815,535,31,tour,book,5,tour_31
36816,1693,89,restaurant,click,3,restaurant_89
36817,855,114,restaurant,book,5,restaurant_114
36818,1773,104,tour,view,2,tour_104
36819,301,121,attraction,view,2,attraction_121
36820,400,42,restaurant,view,2,restaurant_42
36821,1869,98,hotel,view,2,hotel_98
36822,1325,105,tour,view,2,tour_105
36823,697,51,hotel,click,3,hotel_51
36824,1304,123,attraction,book,5,attraction_123
36825,799,87,restaurant,click,3,restaurant_87
36826,1469,108,tour,view,2,tour_108
36827,56,21,tour,view,2,tour_21
36828,335,121,restaurant,favorite,4,restaurant_121
36829,658,21,tour,click,3,tour_21
36830,75,19,tour,view,2,tour_19
36831,277,72,tour,click,3,tour_72
36832,1051,127,tour,book,5,tour_127
36833,803,23,tour,view,2,tour_23
36834,919,80,hotel,favorite,4,hotel_80
36835,273,94,restaurant,favorite,4,restaurant_94
36836,879,57,hotel,click,3,hotel_57
36837,1484,80,tour,view,2,tour_80
36838,318,57,tour,click,3,tour_57
36839,779,38,tour,book,5,tour_38
36840,1767,57,restaurant,favorite,4,restaurant_57
36841,1656,123,hotel,book,5,hotel_123
36842,1979,96,hotel,click,3,hotel_96
36843,1656,63,hotel,favorite,4,hotel_63
36844,841,34,hotel,click,3,hotel_34
36845,937,141,attraction,book,5,attraction_141
36846,1069,136,hotel,favorite,4,hotel_136
36847,1362,39,restaurant,view,2,restaurant_39
36848,1038,126,attraction,click,3,attraction_126
36849,467,8,hotel,view,2,hotel_8
36850,1770,61,hotel,click,3,hotel_61
36851,1268,41,tour,book,5,tour_41
36852,1134,104,restaurant,favorite,4,restaurant_104
36853,847,54,hotel,book,5,hotel_54
36854,301,29,tour,view,2,tour_29
36855,1520,94,hotel,click,3,hotel_94
36856,1609,94,tour,favorite,4,tour_94
36857,1529,113,tour,book,5,tour_113
36858,889,79,tour,favorite,4,tour_79
36859,1861,120,restaurant,favorite,4,restaurant_120
36860,1363,50,hotel,favorite,4,hotel_50
36861,60,85,tour,favorite,4,tour_85
36862,604,36,hotel,click,3,hotel_36
36863,1364,36,tour,view,2,tour_36
36864,938,77,tour,favorite,4,tour_77
36865,1761,116,tour,click,3,tour_116
36866,80,2,tour,view,2,tour_2
36867,1969,17,tour,book,5,tour_17
36868,1552,97,tour,click,3,tour_97
36869,516,105,restaurant,view,2,restaurant_105
36870,1215,99,restaurant,view,2,restaurant_99
36871,983,54,tour,click,3,tour_54
36872,1029,88,tour,view,2,tour_88
36873,1138,77,tour,view,2,tour_77
36874,1810,168,attraction,favorite,4,attraction_168
36875,1664,36,attraction,click,3,attraction_36
36876,767,75,hotel,view,2,hotel_75
36877,1871,6,hotel,favorite,4,hotel_6
36878,1454,118,tour,favorite,4,tour_118
36879,1908,132,hotel,click,3,hotel_132
36880,1621,67,restaurant,click,3,restaurant_67
36881,1468,2,tour,click,3,tour_2
36882,1775,89,restaurant,favorite,4,restaurant_89
36883,1140,49,hotel,click,3,hotel_49
36884,453,62,hotel,click,3,hotel_62
36885,1746,93,restaurant,book,5,restaurant_93
36886,1822,80,hotel,book,5,hotel_80
36887,1922,69,restaurant,view,2,restaurant_69
