tower_item_id,item_type,item_id,title,location,latitude,longitude,price,normalized_features,star_rating,property_type,difficulty_level,tour_type,attraction_type,amenities_json,categories_json,cuisines_json,diets_json,suitable_for_json
575,restaurant,66,Nhà Hàng Kiên Giang,Kiên Giang,10.01600000,105.08300000,268257.00,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
576,restaurant,67,Quán Ăn Rạch Giá,Kiên Giang,10.02000000,105.09000000,328055.00,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
577,restaurant,68,Nhà Hàng Kon Tum Central,Kon Tum,14.35200000,107.98800000,235505.00,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
578,restaurant,69,Quán Ăn Kon Tum,Kon Tum,14.37000000,107.99500000,343361.00,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
579,restaurant,70,Nhà Hàng Lai Châu,Lai Châu,22.38200000,103.47600000,160292.00,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
580,restaurant,71,Quán Ăn Lai Châu,Lai Châu,22.39200000,103.48600000,171375.00,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
581,restaurant,72,Nhà Hàng Lâm Đồng,Lâm Đồng,11.94000000,108.45800000,276002.00,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
582,restaurant,73,Quán Ăn Đà Lạt,Lâm Đồng,11.95000000,108.47000000,265883.00,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""thai"", ""american"", ""mexican""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
583,restaurant,74,Nhà Hàng Lạng Sơn Center,Lạng Sơn,21.85610000,106.75760000,185000.00,"[""vietnamese"", ""chinese"", ""thai"", ""american"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""thai"", ""american"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
584,restaurant,75,Nhà Hàng Đông Bắc Lạng Sơn,Lạng Sơn,21.66750000,106.76200000,210000.00,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
585,restaurant,76,Nhà Hàng Sapa Delight,Lào Cai,22.34000000,103.84000000,240000.00,"[""vietnamese"", ""thai"", ""american"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
586,restaurant,77,Nhà Hàng Lào Cai Central,Lào Cai,22.48000000,103.97000000,195000.00,"[""vietnamese"", ""japanese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""japanese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
587,restaurant,78,Nhà Hàng Long An Riverside,Long An,10.53600000,106.42700000,175000.00,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""bbq"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""bbq""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
588,restaurant,79,Nhà Hàng Mekong Long An,Long An,10.40000000,106.35000000,220000.00,"[""vietnamese"", ""japanese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""japanese"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
589,restaurant,80,Nhà Hàng Trường An,Nam Định,20.42254000,106.16465000,185000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
590,restaurant,81,Nhà Hàng Hồng Phát,Nam Định,20.42310000,106.16820000,120000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
591,restaurant,82,Nhà Hàng Lam Sơn,Nghệ An,19.30900000,104.51300000,210000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
592,restaurant,83,Nhà Hàng Hưng Thịnh,Nghệ An,19.30700000,104.51600000,130000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
593,restaurant,84,Nhà Hàng Tam Cốc,Ninh Bình,20.25000000,105.97500000,295000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
594,restaurant,85,Nhà Hàng Tràng An,Ninh Bình,20.25150000,105.97350000,145000.00,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot"", ""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese"", ""korean"", ""italian"", ""french"", ""thai"", ""indian"", ""american"", ""mexican"", ""seafood"", ""vegetarian"", ""fusion"", ""bbq"", ""hotpot""]","[""vegetarian"", ""vegan"", ""halal"", ""kosher"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""low_carb"", ""keto""]",
595,restaurant,86,Nhà Hàng Biển Ninh Thuận,Ninh Thuận,11.56234567,108.99876543,257000.00,"[""vietnamese"", ""seafood"", ""fusion"", ""hotpot"", ""bbq"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion"", ""hotpot"", ""bbq""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
596,restaurant,87,Nhà Hàng Đồi Nho,Ninh Thuận,11.52012345,109.01123456,189000.00,"[""vietnamese"", ""fusion"", ""vegetarian"", ""thai"", ""american"", ""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""family_friendly"", ""casual"", ""traditional"", ""cozy""]",,,,,,,,"[""vietnamese"", ""fusion"", ""vegetarian"", ""thai"", ""american""]","[""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free""]",
597,restaurant,88,Nhà Hàng Ao Sen Phú Thọ,Phú Thọ,21.29234567,105.06987654,312000.00,"[""vietnamese"", ""fusion"", ""seafood"", ""italian"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""fusion"", ""seafood"", ""italian""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
598,restaurant,89,Nhà Hàng Đất Tổ,Phú Thọ,21.33123456,105.08987654,145000.00,"[""vietnamese"", ""thai"", ""fusion"", ""american"", ""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""family_friendly"", ""casual"", ""traditional"", ""cozy""]",,,,,,,,"[""vietnamese"", ""thai"", ""fusion"", ""american""]","[""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free""]",
599,restaurant,90,Nhà Hàng Vịnh Xuân,Phú Yên,13.12345678,109.29456789,278000.00,"[""vietnamese"", ""seafood"", ""fusion"", ""american"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion"", ""american""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
600,restaurant,91,Nhà Hàng Tuy Hòa,Phú Yên,13.09567890,109.30234567,132000.00,"[""vietnamese"", ""fusion"", ""thai"", ""american"", ""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""family_friendly"", ""casual"", ""traditional"", ""cozy""]",,,,,,,,"[""vietnamese"", ""fusion"", ""thai"", ""american""]","[""vegetarian"", ""vegan"", ""halal"", ""gluten_free"", ""dairy_free"", ""nut_free""]",
601,restaurant,92,Nhà Hàng Sông Gianh,Quảng Bình,17.46405000,106.60817000,215000.00,"[""vietnamese"", ""seafood"", ""fusion"", ""vegetarian"", ""halal"", ""gluten_free"", ""dine_in"", ""delivery"", ""wifi"", ""parking"", ""reservation"", ""romantic"", ""business"", ""formal"", ""modern"", ""cozy""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion""]","[""vegetarian"", ""halal"", ""gluten_free""]",
602,restaurant,93,Nhà Hàng Phong Nha,Quảng Bình,17.54175000,106.23450000,178000.00,"[""vietnamese"", ""thai"", ""fusion"", ""vegetarian"", ""vegan"", ""halal"", ""dine_in"", ""takeaway"", ""wifi"", ""reservation"", ""family_friendly"", ""casual"", ""traditional""]",,,,,,,,"[""vietnamese"", ""thai"", ""fusion""]","[""vegetarian"", ""vegan"", ""halal""]",
603,restaurant,94,Nhà Hàng Hội An,Quảng Nam,15.88005800,108.33804600,245000.00,"[""vietnamese"", ""japanese"", ""italian"", ""fusion"", ""vegetarian"", ""gluten_free"", ""dairy_free"", ""dine_in"", ""takeaway"", ""wifi"", ""reservation"", ""private_room"", ""romantic"", ""family_friendly"", ""business"", ""cozy""]",,,,,,,,"[""vietnamese"", ""japanese"", ""italian"", ""fusion""]","[""vegetarian"", ""gluten_free"", ""dairy_free""]",
604,restaurant,95,Nhà Hàng Tam Kỳ,Quảng Nam,15.56920000,108.47900000,132000.00,"[""vietnamese"", ""american"", ""fusion"", ""vegan"", ""nut_free"", ""low_carb"", ""dine_in"", ""delivery"", ""wifi"", ""reservation"", ""casual"", ""modern"", ""formal""]",,,,,,,,"[""vietnamese"", ""american"", ""fusion""]","[""vegan"", ""nut_free"", ""low_carb""]",
605,restaurant,96,Nhà Hàng Sa Kỳ,Quảng Ngãi,15.22580000,108.96320000,198000.00,"[""vietnamese"", ""seafood"", ""fusion"", ""vegetarian"", ""halal"", ""gluten_free"", ""dine_in"", ""takeaway"", ""wifi"", ""reservation"", ""family_friendly"", ""casual"", ""traditional""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion""]","[""vegetarian"", ""halal"", ""gluten_free""]",
606,restaurant,97,Nhà Hàng Quảng Ngãi Center,Quảng Ngãi,15.11670000,108.79250000,256000.00,"[""vietnamese"", ""fusion"", ""thai"", ""vegan"", ""keto"", ""low_carb"", ""dine_in"", ""delivery"", ""wifi"", ""reservation"", ""private_room"", ""romantic"", ""business"", ""modern""]",,,,,,,,"[""vietnamese"", ""fusion"", ""thai""]","[""vegan"", ""keto"", ""low_carb""]",
607,restaurant,98,Nhà Hàng Hạ Long Bay,Quảng Ninh,20.95438400,107.05229900,151409.00,"[""vietnamese"", ""seafood"", ""fusion"", ""bbq"", ""american"", ""italian"", ""french"", ""chinese"", ""japanese"", ""korean"", ""thai"", ""indian"", ""vegetarian"", ""hotpot"", ""mexican"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion"", ""bbq"", ""american"", ""italian"", ""french"", ""chinese"", ""japanese"", ""korean"", ""thai"", ""indian"", ""vegetarian"", ""hotpot"", ""mexican""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
608,restaurant,99,Nhà Hàng Sun World,Quảng Ninh,20.95720300,107.07339000,109395.00,"[""vietnamese"", ""thai"", ""american"", ""fusion"", ""seafood"", ""bbq"", ""vegetarian"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""wifi"", ""private_room"", ""reservation"", ""buffet"", ""outdoor_seating"", ""parking"", ""delivery"", ""live_music"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""fusion"", ""seafood"", ""bbq"", ""vegetarian"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
